sentence,concept_aptitude_avg,concept_aptitude_sum,concept_attention_avg,concept_attention_sum,concept_pleasantness_avg,concept_pleasantness_sum,concept_polarity_avg,concept_polarity_sum,concept_sensitivity_avg,concept_sensitivity_sum,subjectivity
Péssimo!!!,-0.21975,-0.879,0.0,0.0,0.0,0.0,-0.14525,-0.581,-0.21625,-0.865,0.0
Não me hospedo mais nesse hotel e nem recomendo!,-0.0125,-0.125,0.0,0.0,-0.0075,-0.075,-0.007,-0.07,0.0009,0.009,1.0
"Instalações velhas, cheirando a mofo.",-0.0105714285714285,-0.074,0.0,0.0,-0.0104285714285714,-0.073,-0.007,-0.049,0.0,0.0,1.0
"Para quem tem rinite, aquele carpete é horrível!",0.0161,0.161,-0.0448,-0.448,0.062,0.62,0.0339,0.3389999999999999,0.0615,0.615,0.0
Demora para esquentar a água do chuveiro e torneiras.,-0.008,-0.08,0.0206999999999999,0.2069999999999999,-0.0055,-0.0549999999999999,0.0028,0.028,-0.0144999999999999,-0.145,0.0
"O banheiro não tem box, então ao utilizar o chuveiro o banheiro fica todo molhado.",0.0576470588235294,0.98,-0.0267058823529411,-0.454,0.0359411764705882,0.611,0.045235294117647,0.7689999999999999,-0.0077058823529411,-0.131,0.0
"Wi-fi instável, a conexão cai.",-0.047,-0.329,-0.0294285714285714,-0.206,-0.0315714285714285,-0.221,-0.0227142857142857,-0.159,0.0191428571428571,0.134,0.0
Ar condicionado antigo e barulhento.,0.1018333333333333,0.611,-0.018,-0.1079999999999999,0.2966666666666667,1.78,0.2366666666666666,1.42,0.0,0.0,0.0
Café da manhã básico.,0.0655999999999999,0.3279999999999999,-0.0774,-0.387,0.1972,0.986,0.1552,0.776,-0.0164,-0.082,1.0
Não sei nem se posso chamar aquilo de hotel.Instalações velhas e mal consevadas.,0.0245,0.392,-0.0608125,-0.973,0.0478125,0.765,0.0441875,0.7070000000000001,0.0005625,0.009,1.0
Tudo cheira a mofo.,0.0346,0.173,0.0348,0.174,-0.0033999999999999,-0.0169999999999999,0.0166,0.083,-0.0162,-0.081,0.0
Faltou água por duas vezes durante a estadia e demora muito a sair agua quente nas torneiras e chuveiro.,-0.0405499999999999,-0.8109999999999999,0.0526,1.052,0.0066,0.1320000000000001,-0.0010999999999999,-0.0219999999999999,0.02995,0.5990000000000001,0.0
Serviço de café da manhã horrível...,0.0362857142857142,0.254,-0.1584285714285714,-1.109,0.2419999999999999,1.6939999999999995,0.1644285714285714,1.1509999999999998,0.0591428571428571,0.414,1.0
"O pagamento tem que ser na entrada, sem a possibilidade de parcelar, além disso na entrada não há rampa e nenhum funcionário se prontifica a te ajudar com as bagagens.",0.0564242424242424,1.862,-0.041,-1.353,0.0053939393939393,0.1779999999999999,0.0183030303030303,0.6040000000000001,0.0572121212121212,1.888,0.0
No período que me hospedei ( 5 dias ) o WIFI não pegou em nenhum instante e o computador do hotel disponível para os hospedes estava cheio de vírus o que bloqueou minha conta no facebook.,0.0193243243243243,0.715,-0.0434054054054054,-1.606,0.0423243243243243,1.5659999999999998,0.0278108108108108,1.0290000000000004,-0.0297837837837837,-1.102,1.0
"A limpeza, a localização e o café da manhã estavam ótimos, porém esse último começava apenas as 7, o que complica a vida de quem está na cidade a negocios ou para prestar vestibular A empresa de táxi demora demais para chegar no hotel e os funcionários não são capacitados para sugerir passeios turisticos.",0.0541551724137931,3.141,-0.024551724137931,-1.424,0.0767931034482758,4.453999999999999,0.070551724137931,4.0920000000000005,-0.0053275862068965,-0.309,1.0
Não recomendo.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hotel novo e muito confortavel.Otimo atendimento e uma realacao custo beneficio perfeita.Café da manha muito bem servido e os quartos sao limpos e aconchegantes.Para quem gosta de jantar fora, o hotel fico proximo de otimos restaurantes.",0.0057954545454545,0.2549999999999999,-0.0335454545454545,-1.476,0.0320681818181818,1.411,0.0282727272727272,1.2440000000000002,0.0426818181818181,1.878,1.0
"A localização é muito boa, pois fica no centro da cidade, mas o atendimento deixa a desejar.",0.01745,0.349,-0.04065,-0.813,0.0033,0.066,0.01575,0.315,0.02815,0.5630000000000001,1.0
A começar pelos degraus ba entrada do hotel.,0.0325555555555555,0.293,0.0322222222222222,0.29,-0.0867777777777777,-0.7809999999999999,-0.0414444444444444,-0.373,0.0688888888888888,0.62,1.0
Nenhum funcionário se prontificou a ajudar a carregar a mala.,0.0812727272727272,0.894,0.0142727272727272,0.157,0.0827272727272727,0.91,0.0593636363636363,0.653,0.0,0.0,0.0
"Poderiam, pelo menos colocar uma rampa.",0.0,0.0,0.0,0.0,0.016125,0.129,0.005375,0.043,0.0,0.0,0.0
"O hotel Açores é antigo, mas tem uma ótima relação custo benefício, estando bem no centro de Porto Alegre!",0.128,2.8160000000000003,0.0211818181818181,0.4659999999999999,0.1094545454545454,2.408,0.1136818181818181,2.501,-0.0582272727272727,-1.281,1.0
"Fica próximo à um dos principais pontos turísticos de Porto Alegre, a Casa de Cultura Mário Quintana, lugar muito interessante de se visitar, principalmente o restaurante no andar mais elevado, fica próximo ao shopping Rua da Praia, que não é shopping grande, mas cumpre a finalidade para caixas automáticos, Macdonalds e restaurantes!Café da manhã muito bem variado, com frios e ovos mexidos por exemplo... Bem Central, dá acesso ao coração da Capital Gaúcha, ao Mercado Municipal também, outro importante ponto turístico.",0.0762234042553191,7.165,0.0046702127659574,0.4389999999999998,0.0720531914893616,6.773,0.0904680851063829,8.504,0.0084893617021276,0.7980000000000003,1.0
"O hotel é um pouco antigo, mas bem aconchegante!",-0.0076363636363636,-0.0839999999999999,0.0890909090909091,0.98,-0.0131818181818181,-0.1449999999999999,0.0224545454545454,0.2470000000000001,0.0008181818181818,0.009,1.0
"Café da manhã muito bem variado, com frios e ovos mexidos por exemplo!Localizado no Centro de Porto Alegre, ele fica próximo à um dos principais ponto turístico, Casa de Cultura Mário Quintana, assim como próximo de shoppings como o Rua da Praia!",0.0358085106382978,1.6829999999999998,-0.014063829787234,-0.661,0.0969148936170212,4.555000000000001,0.0857872340425531,4.032,0.0063404255319148,0.2980000000000001,1.0
Além de estar localizado à algumas quadras do do Mercado Municipal da cidade!,0.0485,0.679,-0.0614285714285714,-0.86,0.06,0.84,0.0610714285714285,0.8550000000000001,0.0029285714285714,0.041,0.0
"Em relação à Limpeza, achei REGULAR... O hotel não é imundo, mas tb não é super limpo.Os Funcionários são bem simáticos.",-0.0046296296296296,-0.125,0.0454814814814814,1.228,0.0093333333333333,0.2520000000000001,-0.0083703703703703,-0.2259999999999999,-0.0058148148148148,-0.1569999999999999,1.0
"O Café da manhã é muito ruim e sem graça... Valem a localização, conforto e custo, que é barato.",-0.010391304347826,-0.2390000000000001,0.0136086956521739,0.313,0.0127391304347826,0.293,0.0091304347826086,0.21,0.0458695652173913,1.055,1.0
"Este HOTEL é MUITO VELHO, NECESSITA DE REFORMA URGENTE.",-0.0461818181818181,-0.508,-0.1467272727272727,-1.614,0.0663636363636363,0.7300000000000001,0.0113636363636363,0.1249999999999998,-0.0305454545454545,-0.3359999999999999,1.0
"Pessoal, está Localizado numa das mais tradicionais ruas de Porto Alegre, o Hotel Açores encontra-se estrategicamente dentro do centro financeiro, turístico, comercial e cultural de Porto Alegre.",0.0574999999999999,1.84,-0.0130624999999999,-0.4179999999999997,0.0962187499999999,3.079,0.0809375,2.59,-0.0113125,-0.362,1.0
"Está a poucos quarteirões da Estação Rodoviária, Hospital Santa Casa, Usina do Gasômetro, Universidades, Praça da Alfandega, Shopping Rua da Praia café da manhã com muita variedade funcionarios atenciosos.",0.0735714285714285,2.575,-0.0021428571428571,-0.0749999999999998,0.0536571428571428,1.878,0.0678571428571428,2.375,-0.0032857142857142,-0.115,1.0
"Localizado na mais tradicional rua de Porto Alegre, o Hotel Açores encontra-se estrategicamente dentro do centro financeiro, turístico, comercial e cultural de Porto Alegre.Está a poucos quarteirões da Estação Rodoviária, Hospital Santa Casa, Usina do Gasômetro, Universidades, Praça da Alfandega, Shopping Rua da Praia, Parque Farroupilha, Palácio Piratini, Tribunal de Contas, Museu do MARGS, Teatro da OSPA e outros pontos de interesse.",0.0659871794871794,5.147,-0.0077692307692307,-0.6059999999999999,0.072551282051282,5.658999999999999,0.0794487179487179,6.197,-0.0070384615384615,-0.5489999999999999,1.0
"Os apartamentos amplos e confortáveis são equipados com ar-condicionado, frigobar, telefone, cama box spring, mesa de trabalho, wi-fi grátis, recepção 24 horas e estacionamento.",0.0116451612903225,0.361,-0.0475806451612903,-1.475,0.0503870967741935,1.5619999999999998,0.0292903225806451,0.908,0.0300967741935483,0.933,1.0
"O hotel serve um grande buffet de café-da-manhã com variedade de produtos, incluindo frutas da época, frios e iogurtes.",0.0975909090909091,2.147,-0.1543636363636363,-3.396,0.0934545454545454,2.056,0.1181818181818182,2.6000000000000005,0.0004090909090909,0.009,1.0
"Gostei muito do hotel.Tudo novo, uma estrutura excelente.",0.0315833333333333,0.3789999999999999,0.0425,0.51,0.0240833333333333,0.2890000000000002,0.0098333333333333,0.1179999999999998,0.0248333333333333,0.298,1.0
"Quarto limpo e bem decorado.Atendimento excelente, café da manhã com muita variedade.o único defeito é a localização do hotel.Fica numa rua deserta, afastada das boas atrações da cidade.se estiver de carro, eles cobram a diária da garagem (o que eu acho que poderia ser uma cortesia do do hotel)",0.0419482758620689,2.4330000000000003,-0.0237068965517241,-1.375,0.0559482758620689,3.244999999999999,0.0527931034482758,3.0620000000000003,0.0077068965517241,0.4469999999999999,1.0
Hotel instalado em edifício antigo.,-0.0208333333333333,-0.125,0.0,0.0,-0.0124999999999999,-0.075,-0.0116666666666666,-0.07,0.0014999999999999,0.009,1.0
"O quarto que usei tinha acabamentos bastante antigos, mas a cama era bastante confortável, e como era na parte mais aos fundos do hotel, era silencioso.",-0.0006666666666666,-0.02,0.0222333333333333,0.6669999999999999,0.0302666666666666,0.908,0.0176,0.528,0.0012,0.036,1.0
"Os corredores dão uma sensação meio fúnebre, por não ter muita iluminação.O acesso é fácil, fica numa ótima localização, perto da Praça da Alfândega e centro histórico da da cidade.",-0.0049166666666666,-0.1769999999999999,0.0146666666666666,0.528,-0.0143055555555555,-0.5149999999999999,-0.0111111111111111,-0.4,0.0033611111111111,0.1209999999999999,1.0
O atendimento é bom.,0.1536,0.768,-0.1906,-0.953,0.1227999999999999,0.614,0.1556,0.778,0.0,0.0,1.0
O café-da-manhã não tem muita variedade.,0.245,1.715,-0.1765714285714285,-1.236,0.1737142857142857,1.216,0.1984285714285714,1.389,0.0,0.0,0.0
"Apesar de ficar em uma área central com acesso fácil a tudo, a noite foi terrivel, o quarto estava com cheiro de mofo e o carpete estava bem sujo.O banheiro tinha azulejo caindo e o barulho que vinha da rua era terrível a janela não isolava nada.Acho que eles devem ter alguns quartos melhores mas devem deixar os piores para quem reserva via Decolar.com e em promoção.",-0.0041486486486486,-0.3070000000000004,-0.014081081081081,-1.0419999999999998,0.0161486486486486,1.1950000000000005,0.0030135135135135,0.2230000000000003,0.0339324324324324,2.511,1.0
Não foi uma boa experiência,0.1936,0.968,0.1602,0.801,0.199,0.995,0.1842,0.921,0.0,0.0,0.0
"Hotel novo, boa localização, atendimento ágil e cortês.",0.213090909090909,2.344,-0.2412727272727272,-2.654,0.1203636363636363,1.3239999999999998,0.1983636363636364,2.1820000000000004,-0.0089090909090909,-0.098,1.0
Há 5 minutos do Shopping Total.Ponto negativo: o room-service estava fechado.,0.0046666666666666,0.07,0.0495333333333333,0.743,-0.0634666666666666,-0.952,-0.0109999999999999,-0.1649999999999999,0.0237333333333333,0.356,1.0
Fomos atendidos pela nutricionista que foi bem atenciosa e rápida.Recomendamos.,0.1154615384615384,1.501,0.1415384615384615,1.84,0.134,1.742,0.1303076923076923,1.694,0.0,0.0,0.0
"Quando reservei este hotel, eu sabia que era simples, mas era próximo de um compromisso profissional.",0.0782105263157894,1.486,0.0322631578947368,0.6130000000000001,0.0623157894736842,1.1840000000000002,0.0872105263157894,1.657,-0.0127368421052631,-0.242,1.0
"Todavia, ao me hospedar, fiquei surpreso com o total descuido com a manutenção.Trata-se de uma construção antiga, mas sem qualquer revitalização ou mesmo preservação dos espaços.",0.06528125,2.089,-0.0739687499999999,-2.3669999999999995,0.04521875,1.447,0.0631875,2.022,0.0126562499999999,0.4049999999999999,0.0
"Os corredores são horríveis, verdadeiramente fúnebres, sendo mal iluminados, com carpetes sujos e manchados, além de falta pintura nas paredes.",-0.00104,-0.026,-0.03224,-0.806,0.0199999999999999,0.4999999999999999,0.00924,0.231,0.0368,0.92,0.0
"Os banheiros precisam, com urgência, de reforma.",0.0567,0.5670000000000001,-0.0804999999999999,-0.8049999999999999,-0.0051,-0.051,0.035,0.35,-0.0608999999999999,-0.609,0.0
"Enfim, não indico para ninguém.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hotel relativamente perto do Menino Deus (bairro do Shopping Praia de Belas).,0.2129333333333333,3.194,0.0339999999999999,0.5099999999999999,0.0540666666666666,0.8109999999999999,0.1446666666666666,2.17,0.0006,0.009,1.0
"Quarto bem grande, limpo, mas sem luxo.",0.1026999999999999,1.027,0.0052999999999999,0.0529999999999999,0.0829,0.8290000000000001,0.1059,1.0590000000000002,0.0583999999999999,0.584,1.0
Colchão bem ruim (muito murcho) e travesseiros ruins também.,-0.06625,-0.795,0.0959166666666666,1.151,0.0274166666666666,0.329,-0.0208333333333333,-0.25,-0.0273333333333333,-0.3279999999999999,0.0
"Banheiro razoável, pois o chuveiro é bem mais ou menos.",0.0695833333333333,0.835,0.0816666666666666,0.98,0.0618333333333333,0.742,0.06725,0.807,-0.01125,-0.135,0.0
"Café da manhã farto e bem gostoso em alguns dias e em outros, nem tanto.",0.0191764705882352,0.3259999999999999,0.0407647058823529,0.693,0.0689411764705882,1.1720000000000002,0.0633529411764705,1.077,0.0068823529411764,0.117,1.0
"Custo-benefício bacana dependendo de onde você irá frequentar, pois precisará de táxi para se deslocar.",0.0584705882352941,0.994,-0.1097058823529411,-1.865,0.1017647058823529,1.73,0.0929411764705882,1.58,0.0007058823529411,0.012,1.0
"Mas, atendentes muito solícitos e educados.",-0.096,-0.768,0.0,0.0,-0.073875,-0.591,-0.079625,-0.637,0.069125,0.553,0.0
GOSTEI!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Não se iluda com a recepção reformada e com os atendentes bem vestidos.Instalações velhas e em péssimo estado.,-0.0061428571428571,-0.129,0.05,1.05,0.0468571428571428,0.984,0.0165238095238095,0.3470000000000001,-0.0411904761904761,-0.865,1.0
"Banheiros sujos, alguns sem funcionamento da descarga.",-0.1797777777777777,-1.618,0.0,0.0,-0.1998888888888889,-1.799,-0.1585555555555555,-1.427,0.0957777777777777,0.862,0.0
"Instalações antigas não é defeito, mas neste hotel o desleixo, a sujeira e falta de conforto são marcas inesquecíveis.Não se hospede nem de passagem.É o típico: o Barato ( não gratuito), sai...",0.0347619047619047,1.46,-0.0353809523809523,-1.486,0.0490238095238095,2.059,0.044047619047619,1.85,0.0402857142857142,1.6920000000000002,1.0
"Parte boa: Hotel bem localizado no centro, próximo à prefeitura, mercado municipal, shopping, usina do gasometro, etc.Parte ruim: Instalações e serviço deixaram a desejar.",0.0718484848484848,2.371,0.0735454545454545,2.427,0.0293030303030303,0.967,0.0571818181818181,1.887,-0.0001515151515151,-0.005,1.0
"A recepção parece que foi reformada, pois está novinha e muito bem cuidada, com relação ao resto do hotel.",-0.0512272727272727,-1.127,0.0477272727272727,1.05,-0.0638636363636363,-1.405,-0.0560454545454545,-1.233,0.0155454545454545,0.3420000000000001,1.0
"Quarto com cheiro de mofo, moveis antigos, instalações mal conservadas no banheiro.",0.0295333333333333,0.443,-0.0648666666666666,-0.973,0.0511333333333333,0.767,0.0485333333333333,0.728,0.0,0.0,1.0
"Café da manhã muito muito, muito caro.",-0.13,-1.1700000000000002,0.042,0.378,-0.0874444444444444,-0.7869999999999999,-0.068,-0.612,0.1752222222222222,1.577,1.0
"Nossos funcionários ficam hospedados lá por ser central, bom atendimento, tem mercado perto.",0.1088125,1.741,-0.095375,-1.526,0.0844375,1.351,0.1021875,1.635,0.004125,0.066,1.0
Seria melhor se tivesse microondas no quarto.,0.054,0.432,0.028125,0.225,0.016875,0.135,0.027875,0.223,-0.0155,-0.124,1.0
"Alguns quartos parecem ter instalacões mais antigas, o chuveiro demora a esquentar.",-0.0424999999999999,-0.595,0.0382142857142857,0.5349999999999999,-0.0558571428571428,-0.782,-0.0355714285714285,-0.498,-0.0067142857142857,-0.0939999999999999,1.0
"Hotel bem localizado, próximo ao centro e ao Shopping Total.",0.1490833333333333,1.789,0.15525,1.863,0.074,0.8880000000000001,0.1255,1.506,0.0015833333333333,0.019,1.0
"Excelente quartos, bem limpo, bom banheiro, bom ar condicionado, boa cama, boa TV.",0.1137368421052631,2.161,0.0056842105263157,0.108,0.1362105263157894,2.588,0.118578947368421,2.253,-0.0040526315789473,-0.077,1.0
Muito bom tanto para negócio quanto para férias.,-0.0853333333333333,-0.768,0.0878888888888888,0.791,0.0433333333333333,0.39,-0.0051111111111111,-0.046,0.0614444444444444,0.553,0.0
Hotel novo com menos de um ano.,-0.0131249999999999,-0.1049999999999999,-0.1002499999999999,-0.8019999999999999,-0.028875,-0.231,0.026875,0.2150000000000001,-0.018375,-0.147,1.0
Fiz uma reserva equivocada nesse hotel achando tratar-se do Açores Premium no qual havia me hospedado no mês seguinte.,-0.0115,-0.2299999999999999,-0.0252,-0.504,0.0389,0.778,0.0005499999999999,0.0109999999999998,-0.04985,-0.997,1.0
"O hotel é velho, quarto horrível e banheiros horríveis.",-0.0101818181818181,-0.1119999999999999,-0.0399090909090909,-0.439,0.0362727272727272,0.399,0.0152727272727272,0.168,0.0567272727272727,0.624,1.0
Apenas a recepção foi reformada.,0.0,0.0,0.0116666666666666,0.07,0.0106666666666666,0.064,0.0075,0.045,0.0,0.0,1.0
Passei um frio infernal e nem cobertores adequados o quarto tinha.,-0.0590833333333333,-0.709,0.0673333333333333,0.808,-0.012,-0.144,-0.0012499999999999,-0.0149999999999999,0.0,0.0,1.0
"Enfim, pelo que cobram você consegue hospedar-se em lugar melhor.",0.0415,0.498,0.02625,0.315,0.01125,0.135,0.0229166666666666,0.275,-0.0103333333333333,-0.124,0.0
"Hotel bem localizado, no centro de Porto Alegre, próximo ao Mercado Municipal e a Casa Mario Quintana.",0.0862,1.724,0.03975,0.7950000000000002,0.12085,2.4170000000000003,0.1114,2.228,-0.00505,-0.101,1.0
"Os apartamentos são bons, limpos, embora sejam muito escuros.",-0.1094166666666666,-1.313,0.0006666666666666,0.0079999999999999,-0.1034166666666666,-1.241,-0.08225,-0.987,0.0460833333333333,0.553,1.0
"Café da manhã bom, com variedades e qualidade.",0.1093,1.093,-0.1485,-1.485,0.1873,1.873,0.1594,1.594,-0.0082,-0.082,1.0
Funcionários atenciosos.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Bem localizado para quem quiser estar no centro de Porto Alegre , perto da Praça da Algandega e MARGS.",0.0895499999999999,1.791,0.03755,0.7510000000000001,0.1246,2.492,0.1115999999999999,2.232,-0.00755,-0.151,1.0
Muito próximo da Casa de Mario Quintana para visitar exposições e tomar um café.,-0.1127333333333333,-1.691,-0.0556666666666666,-0.8350000000000001,-0.074,-1.11,-0.0685333333333333,-1.028,0.0914,1.371,0.0
Caminhada até o Mercado Público bem como visitar o Gasometro a pé .,0.1810769230769231,2.3540000000000005,0.0205384615384615,0.2669999999999999,0.1957692307692307,2.545,0.177,2.301,0.0052307692307692,0.068,0.0
"O hotel é bom, o quarto que fiquei era bem espaçoso, assim como o banheiro.",0.0347222222222222,0.625,0.0544444444444444,0.98,0.0469444444444444,0.8450000000000001,0.0451666666666666,0.813,0.0005,0.009,1.0
A localização é boa e o preço é bem adequado.,0.0734545454545454,0.808,0.104,1.144,0.0836363636363636,0.92,0.087,0.957,0.0,0.0,1.0
O café da manhã é bem variado oferecendo opções saudáveis.,0.0845454545454545,0.93,0.0404545454545454,0.4449999999999999,0.1732727272727272,1.906,0.1418181818181818,1.56,-0.0074545454545454,-0.082,1.0
"Só achei que o aquecimento deixa a desejar, deu vontade de nem tomar banho.",-0.024625,-0.394,-0.0165625,-0.265,0.0676249999999999,1.082,0.030625,0.49,0.05625,0.9,0.0
Os quartos são bons e baratos.,0.027,0.189,0.011,0.077,0.029,0.203,0.0222857142857142,0.156,0.0,0.0,1.0
Sempre que meu pai vai a curso em POA ele fica hospedado nele.,0.0,0.0,-0.0035,-0.049,0.0043571428571428,0.061,0.0026428571428571,0.037,0.0,0.0,0.0
Custo benefício bem bom.,0.2224,1.112,0.269,1.345,0.201,1.005,0.2173999999999999,1.087,-0.0402,-0.201,0.0
"Um hotel bem simples, mas limpo.",0.023375,0.187,0.20475,1.638,0.051,0.4080000000000001,0.082125,0.657,-0.03025,-0.242,1.0
Recomendo para a estadia de poucos dias.,0.064625,0.517,-0.121625,-0.973,0.105,0.84,0.097125,0.777,0.0,0.0,0.0
Os funcionários são educados e prestativos.,0.027,0.189,0.011,0.077,0.029,0.203,0.0222857142857142,0.156,0.0,0.0,1.0
O café da manhã é bom.,0.0257142857142857,0.18,-0.0764285714285714,-0.535,0.1408571428571428,0.986,0.0967142857142857,0.677,-0.0117142857142857,-0.082,1.0
"Boa localização.Quarto bom, reformado.banheiro antigo, mal conservado, ruim.Café da manhã okAtendimento sem reclamações, exceto de um dia que não foi reposto água no frigobar porque eles não tinham em estoque.Custo beneficio: vale a pena",0.0344,1.548,-0.0070888888888888,-0.3189999999999997,0.0118444444444444,0.5329999999999999,0.0437777777777777,1.97,0.0111555555555555,0.502,1.0
"Barato e muito bem localizado, no centro de POA.",0.144090909090909,1.585,0.0835454545454545,0.919,0.1769090909090909,1.946,0.1767272727272727,1.944,0.0511818181818181,0.5630000000000001,0.0
"De dia você está perto de tudo, principalmente das atrações culturais.",0.1559230769230769,2.027,-0.1835384615384615,-2.386,0.1926923076923077,2.505,0.1843076923076923,2.3960000000000004,-0.0062307692307692,-0.081,0.0
"Porém , a noite, o local é muito sinistro , deserto.",-0.1218461538461538,-1.584,0.0143846153846153,0.187,-0.1113846153846153,-1.448,-0.1026923076923077,-1.335,0.0726923076923077,0.945,0.0
Os funcionário são educados e prestativos.,0.027,0.189,0.011,0.077,0.029,0.203,0.0222857142857142,0.156,0.0,0.0,0.0
"O café é fraco, com pouca variedade.",0.013,0.1169999999999999,-0.0421111111111111,-0.379,-0.0165555555555555,-0.149,-0.0017777777777777,-0.0159999999999999,-0.09,-0.8099999999999999,0.0
"Não ligo tanto para luxo, no entanto já fui a hostels fuleiros que eram melhores que o hotel.",-0.00625,-0.125,0.0,0.0,-0.00375,-0.075,-0.0035,-0.07,0.00045,0.009,1.0
"A parte interna da portaria você vê e até pensa que é um hotel razoavel, mas o banheiro é deplorável.",0.0362272727272727,0.797,-0.0648181818181818,-1.4260000000000002,-0.0154090909090909,-0.3389999999999998,0.0226363636363636,0.4980000000000001,-0.027,-0.594,1.0
"O quarto tem um aspecto de bem velho também, ficando com receio se a higiene do local é feita devido ao descuido com essas outras coisas.",0.08825,2.471,-0.024,-0.6720000000000002,0.1121428571428571,3.14,0.1175357142857143,3.2910000000000004,0.0211428571428571,0.5920000000000001,1.0
"Os funcionários são atenciosos, mas realmente o hotel é bem fraco.",-0.0135384615384615,-0.1759999999999999,0.0813076923076923,1.057,0.0103076923076923,0.134,0.007076923076923,0.0919999999999999,-0.0553076923076923,-0.719,1.0
"Não volto, pois o preço nao é tão mais barato que os demais.",0.0599333333333333,0.899,0.0624,0.936,0.0489333333333333,0.734,0.0570666666666666,0.856,0.0,0.0,1.0
Localização ok.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Vi o hotel pelo site e pela Montreal(plano de hospedagens) e parecia um bom lugar.,-0.0147647058823529,-0.2509999999999999,-0.0519411764705882,-0.883,-0.013235294117647,-0.2249999999999999,0.0113529411764705,0.1930000000000001,0.0005294117647058,0.009,1.0
"Existe um ponto forte no hotel, o quarto é branco e razoável.",-0.0882142857142857,-1.235,0.0151428571428571,0.212,-0.1364285714285714,-1.91,-0.0923571428571428,-1.293,0.0480714285714285,0.673,1.0
"Mas a localização é horrível mesmo, assustadora, prostitutas usam o hotel para receber os clientes e etc.",-0.0518947368421052,-0.986,0.0313157894736842,0.595,-0.0107894736842105,-0.205,-0.0403684210526315,-0.7669999999999999,-0.0239999999999999,-0.4559999999999999,1.0
"Fiquei um dia, porque ja tinha chegado tarde, paguei no show feliz.",0.063,0.945,0.0189333333333333,0.284,0.0496666666666666,0.745,0.0725333333333333,1.088,0.0,0.0,0.0
"Hospedem-se na cidade baixa ou no bairro moinhos de vento, o preço é quase igual e a qualidade muito diferente.",0.0909090909090909,2.0,-0.0183181818181818,-0.4029999999999999,0.0751818181818181,1.654,0.0937272727272727,2.062,0.0032272727272727,0.071,1.0
"Apesar da ótima localização, o Express do Açores é péssimo.",-0.07325,-0.879,0.0,0.0,0.0,0.0,-0.0484166666666666,-0.581,-0.0720833333333333,-0.865,1.0
Não tem nenhuma condição de estar figurando em listas de hotéis disponíveis.,0.1401538461538461,1.822,-0.1996923076923077,-2.596,0.1832307692307692,2.382,0.1743846153846154,2.267,0.0,0.0,0.0
"A portaria é arrumadinha e os funcionários corteses, mas no elevador já dá pra sentir o drama.",0.0118421052631578,0.225,0.0116842105263157,0.222,0.0033684210526315,0.064,0.0073157894736842,0.139,-0.0049473684210526,-0.094,1.0
"O quarto é velho e o banheiro um caso de saúde pública, já que no box o piso é um laminado plástico por cima do azulejo e super mofado por baixo, um chuveiro ruim e sem ventilação.",-0.050675,-2.027,-0.0372499999999999,-1.4899999999999998,-0.0973,-3.892000000000001,-0.054675,-2.1870000000000003,0.014275,0.571,1.0
O café é básico com Soborôs sortidos de ontem.,0.1818,1.818,0.0326,0.3259999999999999,0.1091,1.091,0.1699999999999999,1.7,-0.0082,-0.082,0.0
Não gostamos e não recomendo pra ninguém.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Não se deixe enganar pelas fotos , ao chegar no hotel a recepção é legal mais quando chega nos corredores escuros onde as lâmpadas não acendem e fica difícil encontrar seu quarto, ao entrar encontrará um quarto onde nem tudo funciona lâmpadas queimada balheiro com aspecto ruim e tudo antigo parq os alérgicos o carpete antigo em geral uma péssima opção.",0.0151111111111111,0.9519999999999998,0.0248730158730158,1.5669999999999995,-0.0557936507936508,-3.515,-0.0088412698412698,-0.5569999999999999,0.0272222222222222,1.715,1.0
"Resumindo,atendimento nao é bom,banheiros bem antigos o chuveiro demora muito pra esquentar.televisao 14 em todos os quartos as fotos realmente enganam.queriam cobrar uma diaria a mais sendo q eu ja tinha deixado tudo pago antes de entrar no hotel,precisa se de um reforma urgente no hotel",-0.0076923076923076,-0.4,-0.0335576923076923,-1.745,0.0083461538461538,0.4340000000000001,0.0104807692307692,0.5450000000000002,0.002576923076923,0.1339999999999999,1.0
Ficamos em um quarto quadruplo que tinha bastante mofo na parede.,0.0068333333333333,0.082,-0.0674166666666666,-0.809,-0.0885833333333333,-1.063,-0.0047499999999999,-0.0569999999999999,0.0,0.0,1.0
"Não tem tv a cabo, é um hotel bem antigo.",0.0008333333333333,0.01,0.03725,0.4469999999999999,0.0464166666666666,0.5569999999999999,0.0408333333333333,0.49,0.0574166666666666,0.6890000000000001,1.0
"O café da manhã é bom, bem variado.",0.093,0.93,0.0445,0.4449999999999999,0.1906,1.906,0.156,1.56,-0.0082,-0.082,1.0
