sentence,concept_aptitude_avg,concept_aptitude_sum,concept_attention_avg,concept_attention_sum,concept_pleasantness_avg,concept_pleasantness_sum,concept_polarity_avg,concept_polarity_sum,concept_sensitivity_avg,concept_sensitivity_sum,subjectivity
"""Todavia, o preço dos pratos são assustadores, muito embora um prato individual serve com fartura duas pessoas, mas ainda assim o preço é puxado.""",-0.0770666666666666,-2.312,0.0244333333333333,0.733,-0.0743666666666666,-2.231,-0.0593999999999999,-1.7819999999999998,-0.0067999999999999,-0.2039999999999999,1.0
"""Boa estrutura, ótima comida, esperava ais variedade, serve rodízio e a la carte, atendimento bom, poderia ter maior área climatizada, não identifiquei mobilidade para cadeirantes, idosos, se for em um numero grande de pessoas, é bom fazer uma reserva.""",0.0820196078431372,4.183000000000001,-0.0597058823529411,-3.045,0.052392156862745,2.672,0.0735686274509804,3.7520000000000007,-0.0076274509803921,-0.3889999999999999,1.0
"""A Cantina Ghiotto é um dos pouquíssimos restaurantes em Manaus que está sempre se reinventando e buscando maneiras de melhorar seu espaço e serviço pra melhor atender seus clientes.""",-0.0025312499999999,-0.0809999999999999,-0.01721875,-0.551,-0.00196875,-0.063,0.0008125,0.0260000000000001,0.0215625,0.6900000000000001,0.0
"""Isso verdadeiramente me impressiona!""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Ótima opção pra quem gosta de um rodízio de massa e pizza em um ambiente descontraído repleto de jovens e muita energia positiva.""",0.0396153846153846,1.0300000000000002,-0.1116153846153846,-2.902,0.0511153846153846,1.3289999999999995,0.068076923076923,1.7700000000000002,-0.0039230769230769,-0.102,1.0
"""Atendimento sempre excelente !""",0.2456666666666666,1.474,-0.1588333333333333,-0.953,0.2325,1.395,0.2123333333333333,1.274,0.0,0.0,1.0
"""Comida típica da região, gostosa, feita com capricho, peixes frescos, tudo muito gostoso!!""",-0.0084761904761904,-0.178,0.0184761904761904,0.388,-0.0216190476190476,-0.454,-0.0161428571428571,-0.339,0.0158095238095238,0.332,1.0
"""Atendimento excelente, garçons muito atenciosos!""",0.0784444444444444,0.706,-0.1058888888888888,-0.953,0.0893333333333333,0.804,0.0707777777777777,0.637,0.0614444444444444,0.553,1.0
"""Foi uma experiência incrível e única!""",0.1075555555555555,0.968,0.089,0.801,0.1105555555555555,0.995,0.1023333333333333,0.921,0.0,0.0,0.0
"""Um restaurante que representa muito bem a potencialidade da comida nortense.""",0.0053571428571428,0.0750000000000001,0.0420714285714285,0.589,-0.0069285714285714,-0.097,0.0249285714285714,0.349,0.0354285714285714,0.496,0.0
"""Muito bem preparado e elaborado, apesar do cargo chefe ser uma alimentação bem pesada, ainda assim o indico (pirarucu amazônico).""",0.0093703703703703,0.253,0.0483333333333333,1.305,0.0507777777777777,1.371,0.0296296296296296,0.7999999999999998,0.017,0.4590000000000002,0.0
"""Infelizmente as bebidas pra quem quer uma experiência completa, não vai de total encontro a expectativa, caipirinhas e caipiroskas mal elaboradas, mas logico os sucos são muito bem feitos e a batida de cacau sensacional.""",0.0707073170731707,2.8990000000000005,-0.0258048780487804,-1.0579999999999998,0.0832195121951219,3.412,0.0789756097560975,3.2380000000000004,-0.0064390243902439,-0.2639999999999999,1.0
"""Tem pratos feitos com muito requinte (camarão com castanha) e pratos feitos como se fosse de casa (sardinha frita com baião).""",0.0191785714285714,0.537,-0.0604285714285714,-1.692,0.0339642857142857,0.951,0.0312857142857142,0.876,0.01975,0.553,0.0
"""Indico para quem quiser ter uma experiencia amazônica diferenciada.""",0.0234166666666666,0.281,0.0208333333333333,0.25,0.0,0.0,0.0084166666666666,0.101,-0.0189166666666666,-0.227,0.0
"""Afinal de contas o melhor cozinheiro do Brasil varias vezes consecutivas não é a toa.""",0.0527222222222222,0.949,-0.0415555555555555,-0.748,0.0541666666666666,0.975,0.0555555555555555,1.0,-0.0068888888888888,-0.124,0.0
"""é um otimo restaurante, os pratos sao muito bons, o ambiente e o atendimento também, porém há um problema com a acústica do restaurante, muito barulhento""",-0.0683125,-2.186,0.00028125,0.009,-0.05309375,-1.6990000000000005,-0.03334375,-1.067,0.03059375,0.979,1.0
"""Ambiente ótimo pra ir com amigos, comida muito boa mesmo.""",0.0444285714285714,0.6220000000000001,-0.0355,-0.497,0.0087857142857142,0.123,0.0307857142857142,0.4309999999999999,0.0302142857142857,0.423,1.0
"""A decoração é linda e voce pode caminhar pelo local e conhecer cachaças de varias partes do país e do mundo, e o melhor estão todas a venda, otimo ambiente.""",0.0919714285714285,3.219,0.0361714285714285,1.266,0.0799142857142857,2.797,0.0847142857142857,2.9650000000000003,-0.0105714285714285,-0.37,1.0
"""Super recomendo.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Excelente churrascaria.""",0.1412,0.706,0.0178,0.089,0.164,0.8200000000000001,0.1062,0.531,0.0046,0.023,1.0
"""Após alguns dias comendo apenas os pratos da região com peixe, resolvi comer uma boa carne e fiquei muito satisfeito com o restaurante.""",0.0097407407407407,0.263,0.0145925925925925,0.3940000000000001,0.0012592592592592,0.034,0.0174444444444444,0.4710000000000001,0.028,0.756,0.0
"""O ambiente é bem agradável.""",0.192,1.536,0.04425,0.354,0.178625,1.429,0.190375,1.523,0.0,0.0,1.0
"""Para quem prefere menos barulho, sugiro ficar na parte superior.""",0.0813571428571428,1.139,0.0470714285714285,0.6589999999999999,-0.0463571428571428,-0.6489999999999999,0.0049285714285714,0.069,-0.0675714285714285,-0.946,0.0
"""Pedi a picanha e a carne veio suculenta e no ponto certo.""",0.008,0.12,-0.0002666666666666,-0.0039999999999999,0.0056666666666666,0.0849999999999999,0.0076666666666666,0.1149999999999999,0.0019333333333333,0.029,1.0
"""O atendimento também foi ótimo e a comida veio super rápido.""",0.125,1.75,-0.0633571428571428,-0.8869999999999999,0.1036428571428571,1.451,0.1032142857142857,1.4449999999999998,-0.0040714285714285,-0.057,1.0
"""Local bonito e agradável, localizado dentro do shopping Manauara.""",0.1541538461538461,2.004,0.0312307692307692,0.406,0.046,0.598,0.1054615384615384,1.371,-0.006,-0.078,1.0
"""Muitas opções de drinks e bebidas.""",0.1284444444444444,1.156,-0.2158888888888889,-1.943,0.1989999999999999,1.791,0.1811111111111111,1.63,0.0,0.0,0.0
"""O atendimento deixou um pouco a desejar porque tinha garçons que não sabiam quais os chopes disponíveis na casa e chegamos a ficar 15 min esperando uma rodada com um monte de garçom ocioso.""",-0.0249189189189189,-0.922,-0.0484324324324324,-1.7919999999999998,-0.0257027027027027,-0.951,-0.014027027027027,-0.5189999999999997,-0.0072162162162162,-0.2669999999999999,1.0
"""Mesmo assim recomendo o local, basta ser paciente.""",0.0281666666666666,0.3379999999999999,0.0314166666666666,0.377,0.0062499999999999,0.075,0.0190833333333333,0.229,-0.0254166666666666,-0.305,0.0
"""Apesar de não terem matrinxã assado, o qual queria jantar, o tambaqui estava saboroso e a farofa branca com ovo estava muito bom.""",0.0179642857142857,0.5030000000000001,-0.0615357142857142,-1.723,0.0363571428571428,1.018,0.0331428571428571,0.928,0.0211785714285714,0.5930000000000001,1.0
"""O que eu pedi e gostei foram o escondidinho de carne de sol e uma carne na chapa, muito gostosa mesmo.""",0.02484,0.6210000000000001,-0.06304,-1.5759999999999998,0.0446,1.115,0.0447199999999999,1.118,0.01548,0.387,0.0
"""além da variedade de bebidas e um chopp bem geladinho.""",0.1633846153846154,2.124,-0.1191538461538461,-1.549,0.1719230769230769,2.2350000000000003,0.2017692307692307,2.623,0.0,0.0,1.0
"""Ótima opção para uma sexta feira explorando Manaus .""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""O local é lindo , a comida é ótima (sem falar na batida de coco!!)""",0.0341428571428571,0.7170000000000001,-0.019047619047619,-0.4,0.0025714285714285,0.0539999999999999,0.0236190476190476,0.496,0.016095238095238,0.3379999999999999,1.0
""", música ao vivo e o atendimento perfeito do garçom Bruno .""",0.0678571428571428,0.95,0.0040714285714285,0.057,0.0992142857142857,1.389,0.101,1.414,-0.0042857142857142,-0.06,1.0
"""Podendo , voltaremos !""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""É horrivel, o atendimento vai de mal a pior só depende do astral dos funcionários, além disso para ""mundo"" de alguma coisa essa  casa passa muito longe!""",0.0116857142857142,0.4090000000000002,-0.0811142857142857,-2.839,0.0232285714285714,0.8130000000000002,0.035,1.225,0.0131142857142857,0.4590000000000001,1.0
"""é um lugar agradável por estar no Largo, no entanto poderia ser um ótimo lugar se mudasse a administração, seria realmente um lugar interessante de se conhecer!""",0.0445625,1.426,-0.03946875,-1.263,-0.02990625,-0.9570000000000006,0.044625,1.428,-0.003625,-0.116,1.0
"""para jantar recomendo, pratos diferenciados, não tradicionais, ou melhor tradicionais modificados, o chefe tem um menu muito gostoso.""",-7.999999999999507e-05,-0.0019999999999998,-0.00924,-0.2309999999999999,-0.01988,-0.4969999999999999,-0.0013999999999999,-0.0349999999999999,0.01716,0.429,1.0
"""o lugar é agradável, pequeno, parece com o japao realmente.""",0.0095333333333333,0.1430000000000001,-0.0357333333333333,-0.536,-0.0320666666666666,-0.481,0.0084,0.1260000000000001,0.0,0.0,1.0
"""Grande bufê  que inclui além de pratos quentes, sushis e saladas que servem de acompanhamento para os variados tipos de carne que é servido.""",0.0843793103448275,2.447,-0.1302758620689655,-3.778,0.1163448275862069,3.374,0.1122758620689655,3.256,0.0,0.0,1.0
"""Vale à pena chegar chegar cedo para pegar uma boa mesa e curtir as promoções de happy hour do Outback.""",0.1176086956521739,2.705,-0.0493478260869565,-1.1349999999999998,0.1241304347826087,2.855,0.131,3.013,-0.0095217391304347,-0.219,0.0
"""O atendimento é muito bom; a comida, saborosa; o chopp está sempre na temperatura certa!""",0.0106190476190476,0.223,-0.038095238095238,-0.7999999999999999,-0.0002857142857142,-0.0059999999999999,0.0113333333333333,0.238,0.0236190476190476,0.496,1.0
"""Claro que, com a casa cheia, há um pouco mais de demora, mas nada que prejudique a experiência.""",0.0238333333333333,0.5720000000000001,-0.0405416666666666,-0.973,0.0491249999999999,1.1789999999999998,0.0465,1.116,0.040875,0.981,0.0
"""Dica: se puder sentar na varanda, o som ambiente não atrapalha as conversas.""",0.0164444444444444,0.296,0.0119444444444444,0.215,0.0012222222222222,0.022,0.0084444444444444,0.152,-0.0042777777777777,-0.077,0.0
"""Jantamos no Jamie’s de Curitiba a poucos dias.""",0.0430833333333333,0.517,-0.0810833333333333,-0.973,0.0699999999999999,0.84,0.06475,0.777,0.0,0.0,0.0
"""Embora seja um restaurante recém inaugurado o atendimento é ótimo.""",-0.0519230769230769,-0.675,-0.0733076923076923,-0.953,-0.0885384615384615,-1.1509999999999998,-0.0223846153846153,-0.2909999999999999,0.0,0.0,1.0
"""Serviço prestado com atenção e cuidado ao consumidor.""",0.0756363636363636,0.8319999999999999,0.0156363636363636,0.172,0.0584545454545454,0.6429999999999999,0.0478181818181818,0.5259999999999999,-0.0108181818181818,-0.119,0.0
"""Fomos atendidos pelo Fernando.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""A comida é muito boa.""",-0.068125,-0.545,0.019125,0.153,-0.0775,-0.62,-0.0675,-0.54,0.062,0.496,1.0
"""Com cardápio variado.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Fácil de agradar.""",0.0861666666666666,0.517,-0.1621666666666666,-0.973,0.1399999999999999,0.84,0.1295,0.777,0.0,0.0,0.0
"""Boa carta de vinhos.""",0.0738571428571428,0.517,-0.1389999999999999,-0.973,0.12,0.84,0.111,0.777,0.0,0.0,1.0
"""E o preço não é abusivo.""",0.0064444444444444,0.058,0.0182222222222222,0.164,0.0,0.0,0.0082222222222222,0.074,0.0,0.0,1.0
"""Vale conferir.""",0.1736,0.868,0.1446,0.723,0.0,0.0,0.106,0.53,0.0,0.0,0.0
"""Um bom atendimento, a comida estava deliciosa, tudo na medida certa, a localização do restaurante é ótima, o saber de comidas regionais pe o que mais surpreende, voltarei outras vezes com certeza !!!!""",0.0544186046511627,2.34,-0.0136279069767441,-0.5859999999999997,0.0359302325581395,1.545,0.0543953488372093,2.3390000000000004,-0.0032093023255813,-0.138,1.0
"""A comida é extremamente saborosa e os pratos são bem servidos.""",0.0829999999999999,1.162,0.0864285714285714,1.21,0.0781428571428571,1.094,0.0811428571428571,1.136,-0.0040714285714285,-0.057,1.0
"""O ambiente é bastante simples e o serviço deixou a desejar.""",0.0325,0.455,0.0610714285714285,0.855,0.0359285714285714,0.503,0.0343571428571428,0.481,-0.0264285714285714,-0.37,1.0
"""O preço de bebidas, principalmente dos coquetéis, são acima da média e a comida tem preço compatível com a qualidade.""",0.1964399999999999,4.911,-0.08648,-2.162,0.20096,5.024000000000001,0.1891999999999999,4.73,-0.02024,-0.506,0.0
"""Vale a visita""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Lanchonete com variedade em lanches e sucos, um bom atendimento e está em uma boa localização da cidade.""",0.0762272727272727,1.677,-0.0584999999999999,-1.287,0.081090909090909,1.7839999999999998,0.0994545454545454,2.188,0.0,0.0,1.0
"""Excelente atendimento agilade rapidez desdo garçom a gerência chopp gelado ambiente agradável parabéns...Voltaremos quando estivermos em Curitiba.""",0.104,2.2880000000000003,-0.0298636363636363,-0.6569999999999999,0.1679545454545454,3.695,0.1144090909090909,2.5170000000000003,-0.0424090909090909,-0.933,1.0
"""O ambiente é bem amplo, iluminado.""",0.2493999999999999,2.494,0.0735,0.735,0.153,1.53,0.2241,2.241,0.0,0.0,1.0
"""Nenhum luxo, mas é agradável.""",0.0873333333333333,0.786,-0.0695555555555555,-0.626,0.0565555555555555,0.509,0.0711111111111111,0.64,0.0,0.0,0.0
"""Atendimento muito cordial dos funcionários.""",0.0,0.0,-0.119125,-0.953,0.002875,0.023,0.017625,0.141,0.069125,0.553,1.0
"""Pedi um fetuccini com picanha: o serviço não foi muito rápido, mas o problema é que a comida estava fria.""",-0.01468,-0.367,0.01724,0.431,-0.0414,-1.035,-0.0243199999999999,-0.6079999999999999,0.01,0.25,0.0
"""Caro demais.""",0.1908,0.954,0.1826,0.913,0.0,0.0,0.1244,0.622,0.0,0.0,1.0
"""Recomendo procurar outros restaurantes na área.""",-0.0385555555555555,-0.347,0.0405555555555555,0.365,-0.0877777777777777,-0.79,-0.0598888888888889,-0.5390000000000001,0.0762222222222222,0.686,0.0
"""Pela música fizemos o sacrifício de entrar, não tem couvert artístico e nem 10%, o que é uma deslavada mentira pois já estão embutidos nos preços do cardápio.""",-0.0005294117647058,-0.0179999999999999,-0.0126764705882352,-0.431,0.0130294117647058,0.4430000000000001,0.0235588235294117,0.8009999999999999,0.0246470588235294,0.838,0.0
"""O cardápio é outra falácia, pois pedimos uns 4 itens que não estavam disponíveis.""",-0.041,-0.738,0.0,0.0,-0.0431666666666666,-0.777,-0.0444444444444444,-0.8,0.0491666666666666,0.885,1.0
"""Boteco bem simples com preço de Bistrô.""",0.1596,1.596,0.0828999999999999,0.8289999999999998,0.2313,2.313,0.2144,2.144,-0.0251,-0.251,1.0
"""Um bom lugar para estar com a família e/ou amigos, incluindo crianças.""",-0.034,-0.544,0.012,0.192,-0.0639375,-1.023,-0.0286249999999999,-0.4579999999999999,0.0,0.0,1.0
"""Restaurante muito aconchegante e com bom atendimento.""",0.0,0.0,-0.0953,-0.953,0.0100999999999999,0.1009999999999999,0.0167,0.167,0.0553,0.553,1.0
"""A cozinheira veio até à nossa mesa e se colocou à disposição para confirmar o bom atendimento.""",0.0626,1.2520000000000002,-0.1289499999999999,-2.579,0.08605,1.721,0.0771,1.542,0.04625,0.925,1.0
"""Preço bom e comida muito boa.""",-0.0541111111111111,-0.487,0.0352222222222222,0.317,-0.0688888888888888,-0.62,-0.0517777777777777,-0.466,0.0551111111111111,0.496,1.0
"""Frequento o restaurante a 3 anos e toda vez que eu vou sou bem tratada.""",0.0831111111111111,1.496,0.0544444444444444,0.98,0.109,1.962,0.0821666666666666,1.479,0.0,0.0,0.0
"""Os sushis são diferentes, frescos e incríveis.""",0.0241818181818181,0.266,0.0144545454545454,0.159,0.0141818181818181,0.156,0.0175454545454545,0.193,0.0,0.0,1.0
"""Os especiais da casa são os coringas e meus favoritos.""",0.0883846153846153,1.149,0.0006153846153846,0.0079999999999999,0.0748461538461538,0.973,0.0581538461538461,0.756,0.0,0.0,0.0
"""Com sobremesa inclusa de rolinho primavera de doce de leite.""",0.2459230769230769,3.197,-0.3316153846153846,-4.311,0.3443846153846153,4.476999999999999,0.3128461538461539,4.067,-0.0039230769230769,-0.051,0.0
"""SENSACIONAL.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Amooo.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Endereco tradicional paulistano.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Sem rococos alheios ao padrao original de uma excelente casa de carnes a churrascaria prima pelas carnes, servico e buffet (saladas, queijos, iguarias / sem frutos do mar).""",0.0208888888888888,0.752,-0.0485555555555555,-1.7479999999999998,0.0246388888888888,0.8869999999999997,0.0251388888888888,0.905,0.0303888888888888,1.094,0.0
"""Fui por indicação a esse restaurante e realmente fiquei muito surpresa.""",-0.0085714285714285,-0.12,-0.1413571428571428,-1.979,0.009,0.126,0.0340714285714285,0.477,0.0395,0.553,0.0
"""Primeiro que o serviço é excelente e o cardápio, apesar de pequeno, contempla todos os gostos.""",0.0263333333333333,0.553,-0.0369523809523809,-0.776,0.0235714285714285,0.495,0.0305238095238095,0.6409999999999999,-0.0142380952380952,-0.299,1.0
"""Comi gnui e estava maravilhoso.""",0.045625,0.365,-0.0825,-0.66,0.00575,0.046,0.044625,0.357,0.0,0.0,1.0
"""De sobremesa um doce com aipim, sorvete de côco e doce de leite.""",0.1957058823529411,3.327,-0.2944705882352941,-5.005999999999999,0.2441176470588235,4.15,0.2448823529411765,4.163,0.0,0.0,0.0
"""O côco pesou para mim, mas essa é uma intolerância minha.""",-0.0147333333333333,-0.221,0.0058,0.087,-0.0092666666666666,-0.139,-0.0089333333333333,-0.134,-0.0085333333333333,-0.128,0.0
"""A sobremesa estava excelente.""",0.1008571428571428,0.706,-0.0072857142857142,-0.051,0.1247142857142857,0.873,0.0777142857142857,0.544,0.0,0.0,1.0
"""A minha amiga que comeu também não teve problema algum.""",0.0,0.0,0.0062307692307692,0.081,-0.0153846153846153,-0.2,-0.0063076923076923,-0.082,-0.0097692307692307,-0.127,0.0
"""Recomendo e voltarei!""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Difícil não sair satisfeito do Rascal.""",0.1821111111111111,1.639,0.1714444444444444,1.543,0.1013333333333333,0.912,0.1516666666666666,1.365,0.0,0.0,0.0
"""O Buffet tem uma variedade de saladas maravilhosa que se completa com os pratos quentes do dia.""",0.16715,3.3430000000000004,-0.1762,-3.524,0.1499499999999999,2.999,0.1644499999999999,3.289,0.0,0.0,0.0
"""Almoço caseiro muito bom, três opções de carne, muita variedade de saladas, três frutas, um bufê de sobremesas incrivel, com bolos e tortas doces e dois sucos naturais, o melhor é o preço, R$18,90 a vontade!!!""",0.0304285714285714,1.491,-0.0474489795918367,-2.3249999999999997,0.0499999999999999,2.45,0.0541224489795918,2.652,0.0087551020408163,0.429,1.0
"""Ambiente rústico que traz o apelo artesanal.""",0.0121999999999999,0.122,0.0,0.0,0.0,0.0,0.0041,0.041,0.0,0.0,1.0
"""O cardápio conta com pizzas de sabores diferenciados, bebidas interessantes e preços compatíveis.""",0.0769411764705882,1.308,-0.1002941176470588,-1.705,0.1053529411764705,1.791,0.1031176470588235,1.753,0.001235294117647,0.021,1.0
"""A fabricação é visível aos clientes e o atendimento é bom.""",0.0887857142857142,1.243,-0.0530714285714285,-0.743,0.0481428571428571,0.6739999999999999,0.0717857142857143,1.005,-0.0045714285714285,-0.064,1.0
"""Bem localizado na Av.""",0.125,0.75,0.1633333333333333,0.98,0.1533333333333333,0.92,0.1471666666666666,0.883,0.0,0.0,1.0
"""Dom Severino, local nobre da zona leste da cidade.""",-0.0195384615384615,-0.254,0.02,0.26,-0.0507692307692307,-0.66,-0.0411538461538461,-0.5349999999999999,0.0561538461538461,0.73,0.0
"""Fui com amigos comemorar um aniversário, por fora o prédio é bem velho e feio.""",-0.0473157894736842,-0.8989999999999998,0.0579473684210526,1.101,0.0304736842105263,0.5790000000000001,0.010578947368421,0.2009999999999999,0.0020526315789473,0.0389999999999999,1.0
"""No ambiente do restaurante temos a vista a beira mar de Niteroi e da ponte, esse acredito ser o ponto alto do restaurante.""",0.0552222222222222,1.491,-0.0558888888888888,-1.509,0.0674444444444444,1.821,0.062074074074074,1.6760000000000002,0.003074074074074,0.083,0.0
"""As estradas foram boas mas o como prato principal pedi um bacalhau para dois e não achei grande coisa, estava bom mas um pouco ressecado.""",-0.046551724137931,-1.35,-0.0275172413793103,-0.798,-0.0603103448275861,-1.7489999999999997,-0.034551724137931,-1.0019999999999998,0.0333103448275862,0.966,1.0
"""De sobremesa pedi um sorvete  que vem com dois tipos de mousses, porção bem pequena.""",0.05375,1.0750000000000002,-0.05395,-1.0790000000000002,0.0895,1.79,0.09845,1.969,0.0,0.0,1.0
"""Não pedimos vinho ou alguma bebida cara para elevar o preço.""",0.0955714285714285,1.338,-0.1065,-1.491,0.1269285714285714,1.777,0.1167142857142857,1.634,0.0022142857142857,0.031,0.0
"""Em resumo, nada que justifique o preço de R$ 194,40 por pessoa.""",-0.0826875,-1.323,-0.0505624999999999,-0.8089999999999999,0.0143124999999999,0.2289999999999999,-0.0398125,-0.637,0.1221875,1.955,0.0
"""Recomendo!""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Estive almoço de Natal do Fogo de Chão Danto Amaro e o atendimento foi excepcional.""",0.0952222222222222,1.7140000000000002,-0.1713888888888889,-3.085,0.1269444444444444,2.285,0.1185555555555555,2.134,0.018,0.324,1.0
"""Destaque para o Mateus, Maciel e em especial o Carlos""",0.0694615384615384,0.903,0.0731538461538461,0.951,0.0,0.0,0.0475384615384615,0.618,0.0,0.0,0.0
"""É tipo um boteco sofisticado.""",0.1335,1.068,0.0945,0.756,-0.0071249999999999,-0.0569999999999999,0.073625,0.5890000000000001,0.0,0.0,1.0
"""O espaço é apertado , mas o serviço é bom e os aperitivos são de qualidade , muito bons.""",-0.0084545454545454,-0.186,-0.0749545454545454,-1.649,0.0255,0.5610000000000002,0.0023181818181818,0.0509999999999998,0.0249545454545454,0.5490000000000002,1.0
"""Freqüentado pelos moradores do Leblon.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Muito bem localizado em frente à praia de Meirelles, pouco depois da popular ""feirinha"", com excelente atendimento e ambiente muito agradável.""",0.0791428571428571,2.216,-0.0572142857142857,-1.602,0.0659642857142857,1.847,0.0661071428571428,1.851,0.0740357142857142,2.073,1.0
"""Comi a famosa carne seca na moranga, que faz jus à sua fama.""",0.0,0.0,0.0048823529411764,0.083,0.0,0.0,0.0016470588235294,0.028,0.0,0.0,0.0
"""Bem servido para duas pessoas, vem acompanhada de arroz e salada verde com vinagrete de rapdura.""",0.0672,1.344,-0.0372,-0.744,0.08265,1.653,0.0907999999999999,1.816,0.03485,0.6970000000000001,0.0
"""Recomendo também a Caipirosca de morango.""",0.1647777777777778,1.483,-0.1081111111111111,-0.973,0.1862222222222222,1.676,0.1531111111111111,1.378,0.0,0.0,0.0
"""Fui num domingo, dia em que a dupla de músicos atendia na hora os pedidos dos clientes e tocavam de sertanejo a rock, passando por mpb e bossa nova.""",0.0578235294117647,1.966,-0.048235294117647,-1.64,0.0736470588235294,2.504,0.0697941176470588,2.373,0.0245588235294117,0.835,0.0
"""O restaurante Coco Bambu de Fortaleza/CE é excelente, com dezenas de opções de pratos, variando entre peixes, frangos e carnes vermelhas.""",0.059551724137931,1.727,-0.0927931034482758,-2.691,0.0998965517241379,2.897,0.0786896551724138,2.2820000000000005,0.032103448275862,0.931,1.0
"""Há também dezenas de opções de bebidas (quentes ou frias) e sobremesas variadas.""",0.0929444444444444,1.673,-0.162,-2.916,0.1461666666666666,2.631,0.1337222222222222,2.407,0.0,0.0,0.0
"""O atendimento é extremamente agradável, com garçons muito solícitos e simpáticos.""",0.0524,0.786,-0.1052666666666666,-1.579,0.0354666666666666,0.532,0.0520666666666666,0.7810000000000001,0.0368666666666666,0.553,1.0
"""Como não poderia deixar de ser, nem tudo é perfeito.""",0.0545714285714285,0.764,-0.0642857142857143,-0.9000000000000001,0.064,0.896,0.0673571428571428,0.943,-0.0057857142857142,-0.081,0.0
"""O preço do restaurante é alto, mas a quantidade de comida nos pratos vale muito à pena e serve bem ao menos 2 pessoas.""",0.0941071428571428,2.635,0.0130714285714285,0.3659999999999999,0.07425,2.079,0.0978214285714285,2.739,0.0196428571428571,0.55,1.0
"""Restaurante com atendimento cordial, preço na média da região e boa variedade de pratos e sobremesas.""",0.1242,2.484,-0.1076499999999999,-2.153,0.1055499999999999,2.111,0.12295,2.459,0.00455,0.091,1.0
"""As sobremesas merecem destaque pela variedade e sabor.""",0.091,1.001,-0.047090909090909,-0.518,0.0516363636363636,0.5680000000000001,0.0673636363636363,0.7410000000000001,0.0,0.0,0.0
"""Local muito bom , na Passarela do Caranguejo.""",-0.1282727272727273,-1.411,0.0157272727272727,0.173,-0.0972727272727272,-1.0699999999999998,-0.1121818181818181,-1.234,0.1097272727272727,1.207,1.0
"""Com excelente comida e música ao vivo.""",0.1111,1.111,0.1162999999999999,1.1629999999999998,0.1527,1.527,0.1229,1.229,-0.0116999999999999,-0.1169999999999999,1.0
"""Destaque para a decoração que achei incrível .""",0.0109,0.109,-0.0017,-0.017,0.0059,0.059,0.0062,0.062,0.0,0.0,1.0
"""ótimo atendimento.""",0.1536,0.768,-0.1906,-0.953,0.1227999999999999,0.614,0.1556,0.778,0.0,0.0,1.0
"""Preço dentro da média .""",0.028,0.196,0.0412857142857142,0.289,0.0044285714285714,0.031,0.0207142857142857,0.145,0.0115714285714285,0.081,1.0
"""Vale a pena conhecer.""",0.1531428571428571,1.072,0.1511428571428571,1.058,0.014,0.098,0.0997142857142857,0.6980000000000001,-0.0191428571428571,-0.134,0.0
"""A melhor cerveja artesanal de Belém, fica na Cervejaria Amazon Beer, localizada na Estação das Docas, próximo ao ver-o-peso, um dos ambientes mais indicados para os turistas, além, de poder ver o por-do-sol a beira da baia do guajará.""",0.0415625,1.9950000000000003,-0.0315416666666666,-1.5139999999999998,0.0375624999999999,1.803,0.0519166666666666,2.4920000000000004,-0.0044583333333333,-0.214,1.0
"""Existe diversos tipos de cervejas, como a com sabor de açaí, taperebá e bacuri.""",0.0663684210526315,1.261,-0.0988421052631579,-1.878,0.0942631578947368,1.791,0.0888947368421052,1.689,0.0,0.0,0.0
"""As pizzas da Forneria são ótimas!!""",0.0189,0.189,0.0077,0.077,0.0203,0.203,0.0156,0.156,0.0,0.0,1.0
"""Massa deliciosa, ingredientes de qualidade.""",0.2683333333333333,2.415,-0.2136666666666666,-1.923,0.3003333333333333,2.703,0.2608888888888889,2.348,0.0,0.0,1.0
"""O atendimento é muito bom e o preço bem justo.""",0.1388461538461538,1.805,0.0146923076923076,0.191,0.1275384615384615,1.658,0.1283846153846153,1.669,0.0425384615384615,0.553,1.0
"""Pizza simples (margherita) sai por R$ 47, uma mais elaborada por R$ 56!!""",0.01355,0.271,0.0329,0.658,0.02765,0.553,0.0204999999999999,0.41,-0.01255,-0.251,0.0
